번호,kmdb제목,kmdb장르,개봉연도,관객수,movie_id,movie_seq
K440,"힘을 내요, 미스터 리",코메디|드라마,2019,1176076,K,17671
K441,여선생VS여제자,코메디|드라마,2004,1175580,K,06341
K442,서양골동양과자점 앤티크,드라마,2008,1173310,K,09854
K443,인생은 아름다워,뮤지컬|드라마,2022,1172573,K,23039
K444,"당신, 거기 있어줄래요",드라마|판타지,2016,1168625,K,15798
K445,돈의 맛,드라마,2012,1165488,K,13082
K446,연애술사,드라마|멜로드라마|코메디,2005,1163274,K,06550
K447,공공의 적,액션|드라마|범죄,2002,1161500,K,05542
K448,장수상회,멜로드라마,2015,1160935,K,14494
K449,가문의 영광 5 - 가문의 귀환,코메디,2012,1160021,K,13319
K450,슬로우 비디오,드라마|코메디,2014,1159787,K,13998
K451,항거:유관순 이야기,드라마,2019,1157707,K,19682
K452,미씽: 사라진 여자,미스터리|드라마,2016,1153109,K,15775
K453,퍼펙트맨,드라마|코메디,2019,1144894,K,21186
K454,용서는 없다,미스터리|스릴러,2010,1144238,K,10861
K455,"안녕, 형아",드라마|가족,2005,1143136,K,06545
K456,장사리: 잊혀진 영웅들,전쟁,2019,1140876,K,18372
K457,고령화 가족,드라마|가족,2013,1139250,K,13497
K458,김종욱 찾기,드라마|멜로드라마,2010,1130638,K,12544
K459,하루,스릴러|드라마,2017,1129018,K,16271
K460,드림,드라마|스포츠,2023,1128080,K,22527
K461,챔피언,드라마|스포츠|가족,2018,1125319,K,17162
K462,성난 변호사,드라마|액션|범죄,2015,1124918,K,14999
K463,6년째 연애중,드라마|멜로드라마,2008,1123294,K,09395
K464,아랑,공포(호러),2006,1122399,K,07324
K465,특수본,액션|범죄,2011,1118258,K,12962
K466,회사원,드라마|액션,2012,1110523,K,13227
K467,간신,드라마|시대극/사극,2015,1110246,K,14670
K468,령,공포(호러),2004,1108769,K,06186
K469,베스트셀러,멜로드라마|스릴러|드라마|미스터리,2010,1099665,K,10995
K470,지금 사랑하는 사람과 살고 있습니까?,멜로드라마|드라마,2007,1095119,K,08998
K471,롱 리브 더 킹: 목포 영웅,액션|드라마,2019,1092738,K,17704
K472,그때 그사람들,드라마|미스터리|코메디,2005,1083962,K,06514
K473,내 남자의 로맨스,멜로드라마,2004,1083556,K,06196
K474,오! 해피데이,코메디|드라마|청춘영화,2003,1073230,K,05925
K475,오빠생각,드라마|전쟁,2016,1069436,K,15160
K476,새드무비,드라마|멜로드라마,2005,1066765,K,06689
K477,"날, 보러와요",미스터리|스릴러,2016,1061412,K,15226
K478,수상한 고객들,코메디|드라마,2011,1059350,K,12639
K479,남극일기,공포|스릴러,2005,1057311,K,06551
K480,시크릿,드라마|미스터리|스릴러,2009,1046787,K,10495
K481,그놈이다,스릴러|미스터리,2015,1046313,K,15022
K482,동창생,드라마|액션,2013,1044522,K,13396
K483,마음이...,드라마,2006,1042166,K,07434
K484,점박이 : 한반도의 공룡3D,드라마|어드벤처|액션,2012,1040636,K,13036
K485,파괴된 사나이,드라마|범죄|스릴러,2010,1030285,K,11646
K486,오직 그대만,멜로드라마,2011,1027622,K,12939
K487,1947 보스톤,드라마|액션|시대극/사극|스포츠,2023,1025945,K,22320
K488,이중간첩,드라마|첩보|반공/분단|스릴러,2003,1025928,K,05891
K489,우아한 세계,액션|느와르,2007,1025781,K,07301
K490,김관장 대 김관장 대 김관장,액션|코메디,2007,1025618,K,07418
K491,데이지,멜로드라마,2006,1023096,K,07002
K492,야수,액션|느와르,2006,1016152,K,06757
K493,비공식작전,드라마|첩보,2023,1015453,K,34664
K494,심장이 뛴다,드라마|가족,2011,1006947,K,12576
K495,분신사바,공포(호러)|미스터리,2004,1001125,K,06205
K496,염력,SF|코메디|드라마|사회물(경향),2018,990104,K,17107
K497,강력3반,드라마|범죄|액션,2005,989573,K,06682
K498,방가? 방가!,코메디|드라마,2010,989021,K,12507
K499,방황하는 칼날,드라마|범죄|스릴러,2014,987420,K,13777
K500,시체가 돌아왔다,드라마|범죄,2012,986547,K,13085
K501,미쓰 와이프,코메디,2015,984265,K,14743
K502,원더풀 라디오,드라마|멜로드라마,2012,977470,K,12869
K503,돈 크라이 마미,드라마|스릴러,2012,975462,K,13303
K504,바보,드라마,2008,974554,K,07373
K505,"고산자, 대동여지도",드라마|전기,2016,971194,K,14995
K506,우리는 형제입니다,코메디|가족|드라마,2014,970373,K,14417
K507,전국 노래자랑,드라마|코메디,2013,963634,K,13490
K508,나랏말싸미,드라마|시대극/사극,2019,958775,K,20742
K509,백야행 - 하얀 어둠 속을 걷다,멜로드라마|범죄|미스터리|스릴러,2009,956767,K,10456
K510,허삼관,드라마,2015,955175,K,14146
K511,발신제한,드라마|스릴러,2021,952386,K,24327
K512,불한당: 나쁜 놈들의 세상,액션|드라마|범죄,2017,951797,K,16231
K513,상사부일체,코메디|액션,2007,947510,K,08923
K514,오로라공주,드라마|범죄|스릴러,2005,946372,K,06694
K515,GP506,미스터리|스릴러|공포,2008,945185,K,09431
K516,낭만자객,액션|시대극/사극|코메디,2003,940134,K,06074
K517,평행이론,드라마|범죄|미스터리|스릴러|액션,2010,937029,K,10942
K518,투 가이즈,코메디|드라마|첩보,2004,931000,K,06189
K519,뽀로로 극장판 슈퍼썰매 대모험,아동|어드벤처,2013,929985,K,13370
K520,불어라 봄바람,코메디|드라마,2003,924190,K,06043
K521,영어완전정복,코메디|드라마,2003,917782,K,06062
K522,크로싱,드라마,2008,907255,K,09740
K523,예의없는 것들,액션|코메디,2006,904802,K,08166
K524,마이 파더,드라마|가족,2007,902090,K,08927
K525,데시벨,액션,2022,901426,K,32369
K526,점쟁이들,공포|코메디,2012,900054,K,13091
K527,정직한 후보2,코메디,2022,899684,K,28490
K528,인랑,SF|액션,2018,897548,K,17361
K529,누구나 비밀은 있다,코메디|드라마,2004,896000,K,06201
K530,결백,드라마,2020,893855,K,17977
K531,신비아파트 극장판 하늘도깨비 대 요르문간드,어드벤처,2019,893221,K,21611
K532,방과후 옥상,코메디,2006,891417,K,07029
K533,돈텔파파,코메디|드라마,2004,880744,K,06209
K534,극장판 헬로카봇 : 백악기 시대,어드벤처,2018,874967,K,17405
K535,고死 두 번째 이야기: 교생실습,공포(호러)|하이틴(고교)|스릴러,2010,872594,K,12340
K536,킬러들의 수다,액션|코메디|드라마,2001,871125,K,05497
K537,열한시,SF|드라마|스릴러,2013,870785,K,13986
K538,미확인 동영상 : 절대클릭금지,공포(호러),2012,867386,K,12630
K539,만추,드라마|멜로드라마,2011,865300,K,10985
K540,맹부삼천지교,코메디|드라마,2004,860044,K,06125
K541,숙명,액션|드라마,2008,858215,K,09430
K542,2009로스트메모리즈,액션|SF|드라마,2002,856150,K,05544
K543,올드미스 다이어리,코메디,2006,856090,K,08516
K544,살인의뢰,범죄|스릴러,2015,855980,K,14530
K545,좋아해줘,멜로드라마|코메디,2016,848148,K,15173
K546,"이대로, 죽을 순 없다",코메디,2005,838419,K,06632
K547,아는 여자,코메디|드라마,2004,838000,K,06188
K548,대립군,시대극/사극,2017,837500,K,16136
K549,국화꽃 향기,멜로드라마|신파|드라마,2003,837236,K,05908
K550,마린보이,액션|범죄|해양액션|스릴러,2009,837059,K,10079
K551,슈퍼스타 감사용,코메디|드라마|전기|스포츠,2004,834706,K,06245
K552,랑종,공포|스릴러|드라마,2021,834338,K,24497
K553,체포왕,액션|코메디,2011,831804,K,12644
K554,어디선가 누군가에 무슨 일이 생기면 틀림없이 나타난다 홍반장,코메디|드라마,2004,830000,K,06121
K555,손님,공포|판타지,2015,827918,K,14771
K556,뽀로로 극장판 공룡섬 대모험,어드벤처,2017,824079,K,16609
K557,남쪽으로 튀어,드라마|코메디,2013,821918,K,13380
K558,유체이탈자,액션|판타지|미스터리,2021,818880,K,21580
K559,레드슈즈,어드벤처|코메디|판타지|멜로드라마,2019,817547,K,20758
K560,외출,멜로드라마,2005,809191,K,06669
K561,그놈은 멋있었다,코메디|드라마|하이틴(고교),2004,800000,K,06192
K562,카트,드라마,2014,799275,K,14121
K563,화이트: 저주의 멜로디,드라마|공포(호러),2011,790954,K,12688
K564,상의원,드라마,2014,790158,K,14119
K565,반칙왕,코메디|드라마|스포츠,2000,787423,K,05200
K566,킹메이커,드라마,2022,775583,K,22103
K567,관능의 법칙,드라마,2014,773996,K,14082
K568,푸른 소금,액션|드라마|멜로드라마,2011,771699,K,12847
K569,나는 왕이로소이다,드라마|시대극/사극|코메디,2012,768971,K,13108
K570,상류사회,드라마,2018,768442,K,17431
K571,나의 결혼 원정기,드라마,2005,767657,K,06698
K572,뽀로로 극장판 보물섬 대모험,가족,2019,766758,K,19920
K573,레슬러,드라마|코메디|가족,2018,765963,K,17118
K574,동해물과 백두산이,액션|코메디|드라마,2003,764567,K,06077
K575,몽정기,코메디|하이틴(고교),2002,763190,K,05847
K576,두 얼굴의 여친,코메디|멜로드라마,2007,762112,K,08908
K577,모던 보이,시대극/사극|멜로드라마,2008,758473,K,09846
K578,스플릿,드라마,2016,757430,K,15774
K579,폰,공포(호러)|미스터리|스릴러,2002,755437,K,05625
K580,대외비,드라마|범죄|스릴러,2023,752560,K,24589
K581,주유소 습격사건 2,액션|코메디,2010,742475,K,10895
K582,싸이보그지만 괜찮아,코메디|멜로드라마|SF|판타지,2006,739481,K,07299
K583,자백,드라마|스릴러|범죄,2022,738120,K,21647
K584,김씨표류기,코메디|드라마,2009,733931,K,10136
K585,더 파이브,드라마|스릴러,2013,731212,K,13403
K586,Mr. 로빈 꼬시기,코메디|멜로드라마,2006,730443,K,08373
K587,순정만화,멜로드라마|코메디,2008,730343,K,09901
K588,비스티 보이즈,드라마,2008,727409,K,09470
K589,슬픔보다 더 슬픈 이야기,멜로드라마|드라마,2009,724107,K,10098
K590,물괴,액션|시대극/사극,2018,723414,K,17481
K591,미쓰백,드라마,2018,720558,K,17521
K592,거울속으로,드라마|공포(호러)|미스터리|스릴러,2003,719234,K,06038
K593,비천무,액션|시대극/사극|무협|활극,2000,717659,K,05233
K594,꽃피는 봄이 오면,멜로드라마|드라마,2004,717618,K,06247
K595,4인용 식탁,공포(호러)|미스터리|스릴러,2003,717494,K,05978
K596,기적,드라마,2021,715434,K,23913
K597,풍산개,드라마,2011,714102,K,12729
K598,가을로,멜로드라마|드라마,2006,707820,K,07322
K599,마음이 2,드라마|가족,2010,707748,K,12330
K600,국가대표 2,드라마|스포츠,2016,703024,K,15518
K601,내 깡패 같은 애인,코메디|드라마|멜로드라마,2010,699973,K,11648
K602,6월의 일기,범죄|스릴러|드라마,2005,697980,K,06743
K603,통증,드라마|멜로드라마,2011,693101,K,12710
K604,여교수의 은밀한 매력,코메디,2006,691735,K,07030
K605,리바운드,드라마,2023,686293,K,33695
K606,귀공자,액션|범죄|스릴러,2023,682856,K,34361
K607,경관의 피,범죄|드라마,2022,679503,K,22496
K608,천하장사 마돈나,코메디|드라마,2006,678930,K,07298
K609,기담,공포|미스터리|스릴러,2007,678546,K,08913
K610,신비아파트 : 금빛 도깨비와 비밀의 동굴,판타지|어드벤처,2018,678091,K,17376
K611,리턴,미스터리|스릴러,2007,677939,K,08593
K612,고양이: 죽음을 보는 두 개의 눈,공포(호러),2011,670295,K,12730
K613,"연애, 그 참을 수 없는 가벼움",멜로드라마|드라마,2006,668104,K,08174
K614,유령,액션,2023,664146,K,28955
K615,인어공주,멜로드라마|가족|드라마,2004,661679,K,06187
K616,신데렐라,공포(호러),2006,659122,K,07535
K617,실종,범죄|미스터리|스릴러,2009,654587,K,10115
K618,열정같은소리하고있네,드라마,2015,654407,K,15023
K619,그날의 분위기,멜로드라마,2016,652453,K,15145
K620,여고괴담5 - 동반자살,공포(호러)|하이틴(고교)|스릴러,2009,652097,K,10139
K621,울학교 이티,코메디|드라마,2008,651439,K,09843
K622,아빠는 딸,드라마|코메디,2017,646412,K,16113
K623,사냥,액션|스릴러,2016,645922,K,15379
K624,나를 찾아줘,드라마,2019,645082,K,21015
K625,아파트,공포(호러),2006,644893,K,07316
K626,백만장자의 첫사랑,멜로드라마|코메디,2006,639596,K,06838
K627,광대들: 풍문조작단,드라마|시대극/사극,2019,637021,K,20983
K628,널 기다리며,스릴러,2016,634953,K,15236
K629,플랜맨,드라마|코메디,2014,632299,K,13919
K630,핸드폰,스릴러,2009,630049,K,10078
K631,스승의 은혜,공포(호러),2006,629452,K,07533
K632,조선마술사,드라마|판타지,2015,628576,K,15039
K633,다찌마와 리 : 악인이여 지옥행 급행열차를 타라,액션,2008,628508,K,09785
K634,지푸라기라도 잡고 싶은 짐승들,범죄|스릴러,2020,626815,K,21661
K635,해부학교실,공포|미스터리|스릴러,2007,622400,K,08914
K636,홍길동의 후예,액션|코메디|드라마|활극,2009,616654,K,10472
K637,특종: 량첸살인기,스릴러|드라마|코메디,2015,616481,K,15017
K638,단적비연수,액션|시대극/사극|무협|전쟁,2000,616349,K,05271
K639,나비,액션|드라마|범죄,2003,612558,K,05931
K640,미쓰GO,액션|코메디|범죄,2012,611685,K,13126
K641,무영검,액션,2005,609852,K,06699
K642,서부전선,액션|전쟁|드라마,2015,609063,K,14970
K643,압꾸정,드라마|코메디,2022,608639,K,23437
K644,연애 빠진 로맨스,멜로/로맨스|코메디,2021,606273,K,26824
K645,이층의 악당,코메디|스릴러|미스터리,2010,605224,K,12526
K646,피에타,드라마,2012,602967,K,13183
K647,역전의 명수,코메디,2005,602078,K,06538
K648,미스터 주: 사라진 VIP,코메디|드라마|어드벤처,2020,601675,K,17436
K649,반가운 살인자,코메디|스릴러,2010,599176,K,10994
K650,우는 남자,액션|드라마,2014,599050,K,14112
K651,용의주도 미스신,코메디|멜로드라마,2007,595872,K,09391
K652,애정결핍이 두 남자에게 미치는 영향,코메디,2006,593277,K,08514
K653,황제를 위하여,드라마|액션|느와르,2014,592041,K,14240
K654,패션왕,드라마|코메디,2014,591125,K,14379
K655,뜨거운 것이 좋아,드라마,2008,590409,K,08924
K656,연애소설,멜로드라마|청춘영화|드라마,2002,589743,K,05680
K657,극장판 헬로카봇 : 달나라를 구해줘!,어드벤처,2019,587818,K,20931
K658,화산고,액션|코메디|무협|판타지,2001,586576,K,05532
K659,퀴즈왕,코메디,2010,583183,K,12470
K660,고고70,드라마|뮤직,2008,581468,K,09848
K661,극장판 헬로카봇: 옴파로스 섬의 비밀,아동|SF|어드벤처|가족,2019,575353,K,19405
K662,열혈남아,드라마|액션|범죄,2006,570059,K,07305
K663,동갑내기 과외하기 레슨 2,코메디|멜로드라마,2007,566498,K,08900
K664,파파,코메디|드라마|가족,2012,562156,K,13022
K665,다세포 소녀,코메디|멜로드라마,2006,561803,K,07417
K666,YMCA 야구단,시대극/사극|코메디|전기|스포츠|드라마,2002,560000,K,05789
K667,슈퍼맨이었던 사나이,드라마|코메디,2008,559705,K,09411
K668,챔피언,드라마|전기|스포츠,2002,557546,K,05607
K669,양자물리학,범죄,2019,553879,K,21060
K670,역전에 산다,코메디|드라마|판타지,2003,552041,K,05957
K671,점박이 한반도의 공룡2 : 새로운 낙원,어드벤처,2018,550059,K,18021
K672,하류인생,액션|드라마,2004,550000,K,06178
K673,사랑따윈 필요없어,멜로드라마|드라마,2006,548998,K,07473
K674,어깨동무,액션|코메디|드라마,2004,545735,K,06118
K675,가발,공포(호러),2005,545591,K,06631
K676,호로비츠를 위하여,드라마,2006,544656,K,07276
K677,청연,드라마,2005,543597,K,06752
K678,사랑방 선수와 어머니,코메디,2007,541236,K,08979
K679,너는 펫,코메디|멜로드라마,2011,540972,K,12942
K680,"그날, 바다",사회,2018,540558,A,08258
K681,트럭,스릴러|범죄,2008,540485,K,09844
K682,국제수사,액션|드라마|범죄,2020,537470,K,21912
K683,이태원 살인사건,범죄|미스터리|스릴러,2009,537075,K,10379
K684,오아시스,드라마|사회물(경향)|판타지,2002,537068,K,05626
K685,청풍명월,액션|시대극/사극|무협|활극,2003,536258,K,05972
K686,리베라메,액션|드라마|범죄|재난|미스터리,2000,533560,K,05262
K687,미쓰 홍당무,코메디|드라마,2008,532324,K,09847
K688,사이코메트리,미스터리,2013,531953,K,13399
K689,침입자,미스터리|스릴러,2020,531212,K,21731
K690,사랑을 놓치다,드라마|멜로드라마,2006,529138,K,06754
K691,이상한 나라의 수학자,드라마,2022,528900,K,23895
K692,키다리 아저씨,드라마,2005,528817,K,06510
K693,버닝,미스터리,2018,528153,K,17159
K694,챔프,드라마,2011,528149,K,12609
K695,7년의 밤,드라마|스릴러,2018,528007,K,16139
K696,몬스터,드라마|스릴러,2014,526282,K,13812
K697,얼굴없는 미녀,드라마|미스터리|스릴러,2004,520753,K,06203
K698,헬머니,드라마|코메디,2015,519983,K,14579
K699,장르만 로맨스,코메디,2021,518269,K,21582
K700,아이스케키,드라마,2006,516492,K,07313
K701,더 문,드라마|액션|SF,2023,516412,K,27326
K702,여배우들,드라마,2009,514052,K,10854
K703,가려진 시간,드라마|미스터리|판타지|멜로드라마,2016,510878,K,15348
K704,플라이 대디,드라마,2006,510604,K,07302
K705,여고괴담4 - 목소리,공포(호러),2005,508319,K,06603
K706,원탁의 천사,코메디|판타지,2006,508285,K,08160
K707,남자사용설명서,멜로드라마|코메디,2013,507257,K,13377
K708,번지점프를 하다,멜로드라마|판타지|드라마,2001,506529,K,05412
K872,3일의 휴가,드라마|판타지,2023,500438,K,21683
K709,아부의 왕,코메디,2012,497880,K,13134
K710,캐치미,멜로드라마|코메디,2013,492773,K,13836
K711,무서운 이야기 2,드라마|공포|미스터리,2013,492465,K,13591
K712,불량남녀,코메디|멜로드라마,2010,491207,K,12518
K713,동감,멜로/로맨스,2022,489898,K,32303
K714,또 하나의 약속,드라마,2014,489409,K,14052
K715,침묵,드라마,2017,487897,K,16597
K716,해어화(解語花),시대극/사극|뮤직,2016,485083,K,15256
K717,…ing (아이엔지),멜로/로맨스|드라마,2003,483828,K,06069
K718,천년여우 여우비,가족|판타지,2007,482988,K,08161
K719,계춘할망,드라마|가족,2016,480987,K,15302
K720,소녀괴담,드라마|공포|미스터리,2014,480528,K,14179
K721,조선 미녀 삼총사,시대극/사극|액션|코메디,2014,480361,K,13451
K722,선물,멜로드라마|드라마,2001,479679,K,05419
K723,친정엄마,드라마|가족,2010,478822,K,11073
K724,넛잡: 땅콩 도둑들,드라마,2014,478392,K,14113
K725,"로봇, 소리",드라마,2016,476665,K,15132
K726,변산,드라마|청춘영화,2018,474137,K,17278
K727,페이스,공포(호러)|미스터리|스릴러,2004,474000,K,06183
K728,위험한 상견례 2,코메디|멜로/로맨스,2015,472693,K,14661
K729,카운트다운,액션|드라마,2011,471547,K,12850
K730,소년들,드라마|범죄,2023,471374,K,28339
K731,식객: 김치전쟁,드라마,2010,471103,K,10898
K732,라이터를 켜라,액션|코메디,2002,470557,K,05619
K733,내 생애 최악의 남자,코메디|멜로드라마,2007,470548,K,08921
K734,달콤한 거짓말,코메디|드라마|멜로드라마,2008,470256,K,10056
K735,리얼,액션|느와르,2017,470105,K,16320
K736,페이스 메이커,드라마|스포츠,2012,467697,K,12716
K737,튜브,액션|드라마|범죄,2003,467570,K,05940
K738,마담 뺑덕,드라마|멜로드라마,2014,465749,K,14174
K739,순수의 시대,드라마,2015,465492,K,14228
K740,동네사람들,액션|스릴러,2018,459020,K,17635
K741,늑대사냥,공포|어드벤처|범죄|액션,2022,458720,K,27710
K742,노브레싱,드라마,2013,451669,K,13672
K743,뽀로로 극장판 드래곤캐슬 대모험,어드벤처|액션|판타지,2022,451136,K,29065
K744,원더풀 고스트,코메디|드라마|범죄,2018,450374,K,17437
K745,M(엠),멜로드라마|미스터리|스릴러,2007,448350,K,08865
K746,대한민국 1%,액션|드라마,2010,447569,K,11511
K747,미션 파서블,코메디|액션,2021,447048,K,21625
K748,반드시 잡는다,스릴러|범죄,2017,446379,K,16503
K749,뽀로로 극장판 컴퓨터 왕국 대모험,아동|어드벤처,2015,445014,K,15075
K750,오감도,드라마|멜로드라마|옴니버스,2009,443462,K,10259
K751,특송,범죄|액션,2022,443177,K,22199
K752,"울지마, 톤즈",인물,2010,441707,K,12503
K753,10억,어드벤처|스릴러,2009,438833,K,10286
K754,감쪽같은 그녀,코메디|드라마,2019,436257,K,21347
K755,아기와 나,드라마|코메디,2008,435551,K,09831
K756,누가 그녀와 잤을까?,코메디,2006,434877,K,08165
K757,취화선,시대극/사극|전기|드라마,2002,434108,K,05583
K758,원라인,드라마|범죄,2017,433825,K,16112
K759,갈갈이 패밀리와 드라큐라,코메디|드라마,2003,432999,K,05973
K760,신비아파트 극장판 차원도깨비와 7개의 세계,아동,2022,431892,K,33117
K761,이웃사촌,드라마|코메디,2020,431559,K,18317
K762,"협녀, 칼의 기억",시대극/사극|액션|무협,2015,431310,K,14079
K763,터닝메카드W: 블랙미러의 부활,액션,2017,429569,K,15843
K764,잔혹한 출근,코메디|범죄,2006,429546,K,08169
K765,창수,드라마|느와르,2013,429141,K,12870
K766,오피스,스릴러|미스터리,2015,428429,K,14775
K767,모비딕,드라마|스릴러,2011,428139,K,12689
K768,두 개의 달,공포|미스터리,2012,425972,K,13141
K769,나를 잊지 말아요,드라마|미스터리|멜로드라마,2016,425799,K,15161
K770,타겟,공포|범죄|스릴러,2023,424922,K,34999
K771,로망스,멜로드라마,2006,424514,K,06893
K772,티끌모아 로맨스,코메디|멜로/로맨스,2011,424002,K,12765
K773,신이 보낸 사람,드라마|종교,2014,423026,K,14102
K774,"결혼은, 미친짓이다",멜로드라마,2002,422939,K,05568
K775,기다리다 미쳐,코메디|멜로드라마,2008,422363,K,08918
K776,뚝방전설,액션|코메디,2006,418445,K,07419
K777,니 부모 얼굴이 보고싶다,드라마,2022,416374,K,22859
K778,흥부: 글로 세상을 바꾼 자,드라마|시대극/사극,2018,416303,K,17106
K779,무뢰한,액션|멜로/로맨스,2015,414626,K,14725
K780,미스터주부퀴즈왕(Mr.주부퀴즈왕),코메디|가족,2005,413157,K,06683
K781,리멤버,드라마,2022,412836,K,23726
K782,해적 디스코왕 되다,코메디|드라마|청춘영화,2002,411513,K,05592
K783,극장판 공룡메카드: 타이니소어의 섬,어드벤처|아동,2019,410131,K,18013
K784,흑수선,액션|드라마|첩보|사회물(경향)|반공/분단|미스터리|전쟁,2001,409399,K,05525
K785,넛잡 2,어드벤처|코메디|가족,2017,407727,K,16547
K786,"사랑해, 말순씨",코메디|드라마,2005,406526,K,06687
K787,좋은 친구들,드라마|범죄,2014,404456,K,14262
K788,소리도 없이,범죄|드라마,2020,403326,K,21481
K789,전설의 고향,시대극/사극|공포(호러),2007,402117,K,07833
K790,스위치,드라마,2023,399162,K,33342
K791,비와 당신의 이야기,멜로/로맨스,2021,398580,K,22755
K818,싱글 인 서울,코메디|멜로/로맨스,2023,398127,K,27317
K792,뜨거운 피,범죄|드라마,2022,398090,K,22106
K793,사랑이 무서워,코메디|멜로드라마,2011,397923,K,12614
K794,도마뱀,멜로드라마|드라마,2006,397913,K,07093
K795,카운트,드라마|스포츠,2023,397305,K,22975
K796,날아라 허동구,드라마|가족,2007,396811,K,08163
K797,집행자,드라마|사회물(경향),2009,395865,K,10283
K798,모노폴리,범죄,2006,394935,K,07294
K799,천년호,액션|시대극/사극|무협|활극|판타지|전쟁|멜로드라마,2003,393962,K,06070
K800,멋진 하루,멜로드라마|드라마,2008,390741,K,09840
K801,인디안 썸머,멜로드라마|드라마,2001,388865,K,05426
K802,내 심장을 쏴라,드라마|액션,2015,387409,K,14223
K803,나의 독재자,드라마,2014,385934,K,14206
K804,서복,드라마|액션,2021,385284,K,22200
K805,신석기 블루스,코메디,2004,383674,K,06490
K806,보통사람,드라마,2017,383336,K,16111
K807,소수의견,드라마,2015,383332,K,13864
K808,싸움,코메디|멜로드라마,2007,382422,K,09387
K809,대장 김창수,드라마|전기,2017,380581,K,16542
K810,우리 동네,범죄|스릴러,2007,377591,K,09375
K811,봄날은 간다,멜로드라마|청춘영화|드라마,2001,376642,K,05481
K812,재밌는 영화,액션|코메디|첩보,2002,376085,K,05560
K813,쏜다,액션|코메디|드라마,2007,365684,K,08159
K814,마들렌,멜로드라마|드라마,2003,365656,K,05886
K815,강적,액션|드라마,2006,361155,K,07296
K816,경성학교: 사라진 소녀들,드라마|공포|미스터리,2015,356342,K,14742
K817,탄생,드라마|어드벤처|종교,2022,355748,K,27815
K819,아홉살 인생,코메디|드라마,2004,352182,K,06124
K820,석조저택 살인사건,스릴러,2017,351830,K,16138
K821,커플즈,코메디|멜로드라마,2011,351779,K,12948
K822,싱글라이더,드라마,2017,351276,K,16083
K823,오! 문희,코메디|드라마,2020,351162,K,17659
K824,열한번째 엄마,드라마,2007,350204,K,09374
K825,7호실,코메디|스릴러,2017,347790,K,16261
K826,치외법권,액션|드라마|코메디,2015,346483,K,14795
K827,중독,멜로드라마|미스터리|드라마,2002,346453,K,05838
K828,동감,멜로드라마|청춘영화|판타지,2000,346279,K,05228
K829,썸,드라마|범죄|스릴러,2004,346000,K,06332
K830,보스 상륙작전,코메디,2002,343256,K,05709
K831,동승,드라마,2003,342586,K,05912
K832,러브 유어셀프 인 서울,뮤직,2019,342366,A,08654
K833,나두야 간다,코메디|드라마,2004,342300,K,06184
K834,자산어보,시대극/사극|드라마,2021,340574,K,22196
K835,하이힐,코메디|드라마,2014,339844,K,13835
K836,인형사,공포(호러)|미스터리|스릴러,2004,339038,K,06204
K837,음치클리닉,멜로드라마|코메디,2012,338168,K,13311
K838,맨발의 꿈,드라마,2010,338080,K,11655
K839,허스토리,드라마|역사|인권,2018,336822,K,17305
K840,브링 더 소울 : 더 무비,인물,2019,336074,A,09059
K841,그 해 여름,멜로드라마|드라마,2006,336065,K,07415
K842,가위,공포(호러)|미스터리|스릴러,2000,334364,K,05237
K843,미나문방구,드라마|코메디,2013,334323,K,13554
K844,그대가 조국,사회|인물,2022,333657,A,10954
K845,내일의 기억,미스터리|스릴러,2021,332993,K,23809
K846,남영동1985,드라마,2012,332619,K,13305
K847,파랑주의보,드라마|멜로드라마,2005,328538,K,06755
K848,사랑하기 때문에,코메디|멜로드라마,2017,324420,K,15792
K849,희생부활자,미스터리|스릴러,2017,323628,K,16468
K850,정승필 실종사건,코메디,2009,322459,K,10473
K851,가면,미스터리|스릴러,2007,322342,K,09393
K852,좋지 아니한家 (좋지 아니한가),코메디|드라마,2007,321654,K,08515
K853,극적인 하룻밤,코메디|멜로드라마,2015,320923,K,14736
K854,도리화가,드라마|시대극/사극,2015,317505,K,15092
K855,세상에서 가장 아름다운 이별,드라마,2011,316788,K,12641
K856,레드카펫,드라마|멜로드라마|코메디,2014,316780,K,13844
K857,스카우트,코메디|멜로드라마|스포츠,2007,315187,K,09370
K858,번 더 스테이지: 더 무비,뮤직|인물,2018,315010,A,08417
K859,웅남이,액션|코메디,2023,314152,K,33921
K860,마이 블랙 미니드레스,드라마|멜로드라마,2011,313953,K,12629
K861,거미집,드라마|코메디,2023,313686,K,29132
K862,헨젤과 그레텔,드라마|판타지,2007,312459,K,09392
K863,위대한 소원,드라마|코메디,2016,308180,K,15029
K864,강릉,범죄|액션,2021,306809,K,23729
K865,덕구,드라마|가족,2018,306126,K,16941
K866,개를 훔치는 완벽한 방법,드라마,2014,306119,K,14376
K867,대한민국 헌법 제1조,코메디|드라마|사회물(경향),2003,301595,K,05918
K868,어깨너머의 연인,멜로드라마|드라마,2007,301153,K,07413
K869,자카르타,액션|코메디|드라마|범죄,2000,299824,K,05396
K870,나쁜 남자,드라마,2002,298926,K,05529
K871,오래된 정원,드라마,2007,296532,K,07318
K873,하루,멜로드라마|드라마,2001,293530,K,05401
K874,미성년,드라마,2019,293258,K,20036
K875,호우시절,멜로드라마,2009,291143,K,10432
K876,박하사탕,드라마|사회물(경향),2000,290352,K,05194
K877,"제니, 주노",코메디,2005,289829,K,06511
K878,배심원들,드라마,2019,288113,K,20369
